#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Host Connected,Stopped,End of File
4236,06/17/2022 02:18:58,14.63,,,
4237,06/17/2022 02:23:58,14.50,,,
4238,06/17/2022 02:28:58,14.50,,,
4239,06/17/2022 02:33:58,14.50,,,
4240,06/17/2022 02:38:58,14.41,,,
4241,06/17/2022 02:43:58,14.37,,,
4242,06/17/2022 02:48:58,14.33,,,
4243,06/17/2022 02:53:58,14.20,,,
4244,06/17/2022 02:58:58,14.07,,,
4245,06/17/2022 03:03:58,14.07,,,
4246,06/17/2022 03:08:58,13.98,,,
4247,06/17/2022 03:13:58,13.98,,,
4248,06/17/2022 03:18:58,13.94,,,
4249,06/17/2022 03:23:58,13.98,,,
4250,06/17/2022 03:28:58,13.68,,,
4251,06/17/2022 03:33:58,13.43,,,
4252,06/17/2022 03:38:58,13.17,,,
4253,06/17/2022 03:43:58,13.04,,,
4254,06/17/2022 03:48:58,13.17,,,
4255,06/17/2022 03:53:58,13.25,,,
4256,06/17/2022 03:58:58,13.34,,,
4257,06/17/2022 04:03:58,13.47,,,
4258,06/17/2022 04:08:58,13.60,,,
4259,06/17/2022 04:13:58,13.60,,,
4260,06/17/2022 04:18:58,13.60,,,
4261,06/17/2022 04:23:58,13.60,,,
4262,06/17/2022 04:28:58,13.51,,,
4263,06/17/2022 04:33:58,13.64,,,
4264,06/17/2022 04:38:58,13.60,,,
4265,06/17/2022 04:43:58,13.60,,,
4266,06/17/2022 04:48:58,13.55,,,
4267,06/17/2022 04:53:58,13.43,,,
4268,06/17/2022 04:58:58,13.47,,,
4269,06/17/2022 05:03:58,13.47,,,
4270,06/17/2022 05:08:58,13.51,,,
4271,06/17/2022 05:13:58,13.43,,,
4272,06/17/2022 05:18:58,13.43,,,
4273,06/17/2022 05:23:58,13.38,,,
4274,06/17/2022 05:28:58,13.34,,,
4275,06/17/2022 05:33:58,13.21,,,
4276,06/17/2022 05:38:58,13.17,,,
4277,06/17/2022 05:43:58,13.25,,,
4278,06/17/2022 05:48:58,13.25,,,
4279,06/17/2022 05:53:58,13.30,,,
4280,06/17/2022 05:58:58,13.34,,,
4281,06/17/2022 06:03:58,13.30,,,
4282,06/17/2022 06:08:58,13.17,,,
4283,06/17/2022 06:13:58,13.12,,,
4284,06/17/2022 06:18:58,12.87,,,
4285,06/17/2022 06:23:58,12.74,,,
4286,06/17/2022 06:28:58,12.65,,,
4287,06/17/2022 06:33:58,12.61,,,
4288,06/17/2022 06:38:58,12.70,,,
4289,06/17/2022 06:43:58,12.87,,,
4290,06/17/2022 06:48:58,13.04,,,
4291,06/17/2022 06:53:58,13.30,,,
4292,06/17/2022 06:58:58,13.51,,,
4293,06/17/2022 07:03:58,13.64,,,
4294,06/17/2022 07:08:58,13.85,,,
4295,06/17/2022 07:13:58,14.20,,,
4296,06/17/2022 07:18:58,14.88,,,
4297,06/17/2022 07:23:58,15.27,,,
4298,06/17/2022 07:28:58,15.48,,,
4299,06/17/2022 07:33:58,15.57,,,
4300,06/17/2022 07:38:58,15.70,,,
4301,06/17/2022 07:43:58,15.91,,,
4302,06/17/2022 07:48:58,16.08,,,
4303,06/17/2022 07:53:58,16.30,,,
4304,06/17/2022 07:58:58,16.81,,,
4305,06/17/2022 08:03:58,17.07,,,
4306,06/17/2022 08:08:58,17.16,,,
4307,06/17/2022 08:13:58,17.46,,,
4308,06/17/2022 08:18:58,17.80,,,
4309,06/17/2022 08:23:58,17.93,,,
4310,06/17/2022 08:28:58,17.89,,,
4311,06/17/2022 08:33:58,18.23,,,
4312,06/17/2022 08:38:58,18.32,,,
4313,06/17/2022 08:43:58,18.19,,,
4314,06/17/2022 08:48:58,18.27,,,
4315,06/17/2022 08:53:58,18.57,,,
4316,06/17/2022 08:58:58,18.74,,,
4317,06/17/2022 09:03:58,19.09,,,
4318,06/17/2022 09:08:58,19.22,,,
4319,06/17/2022 09:13:58,19.65,,,
4320,06/17/2022 09:18:58,19.99,,,
4321,06/17/2022 09:23:58,20.03,,,
4322,06/17/2022 09:28:58,20.03,,,
4323,06/17/2022 09:33:58,20.33,,,
4324,06/17/2022 09:38:58,20.42,,,
4325,06/17/2022 09:43:58,20.55,,,
4326,06/17/2022 09:48:58,20.68,,,
4327,06/17/2022 09:53:58,20.68,,,
4328,06/17/2022 09:58:58,21.28,,,
4329,06/17/2022 10:03:58,21.40,,,
4330,06/17/2022 10:08:58,21.45,,,
4331,06/17/2022 10:13:58,21.58,,,
4332,06/17/2022 10:18:58,21.58,,,
4333,06/17/2022 10:23:58,21.79,,,
4334,06/17/2022 10:28:58,21.58,,,
4335,06/17/2022 10:33:58,21.66,,,
4336,06/17/2022 10:38:58,21.79,,,
4337,06/17/2022 10:43:58,21.92,,,
4338,06/17/2022 10:48:58,22.22,,,
4339,06/17/2022 10:53:58,21.96,,,
4340,06/17/2022 10:58:58,22.48,,,
4341,06/17/2022 11:03:58,22.78,,,
4342,06/17/2022 11:08:58,22.69,,,
4343,06/17/2022 11:13:58,23.12,,,
4344,06/17/2022 11:18:58,23.46,,,
4345,06/17/2022 11:23:58,23.34,,,
4346,06/17/2022 11:28:58,23.42,,,
4347,06/17/2022 11:33:58,23.59,,,
4348,06/17/2022 11:38:58,23.64,,,
4349,06/17/2022 11:43:58,23.29,,,
4350,06/17/2022 11:48:58,23.59,,,
4351,06/17/2022 11:53:58,24.49,,,
4352,06/17/2022 11:58:58,24.71,,,
4353,06/17/2022 12:03:58,24.02,,,
4354,06/17/2022 12:08:58,24.49,,,
4355,06/17/2022 12:13:58,24.41,,,
4356,06/17/2022 12:18:58,25.09,,,
4357,06/17/2022 12:23:58,22.86,,,
4358,06/17/2022 12:28:58,23.16,,,
4359,06/17/2022 12:33:58,24.19,,,
4360,06/17/2022 12:38:58,24.32,,,
4361,06/17/2022 12:43:58,24.92,,,
4362,06/17/2022 12:48:58,25.05,,,
4363,06/17/2022 12:53:58,25.61,,,
4364,06/17/2022 12:58:58,26.42,,,
4365,06/17/2022 13:03:58,26.21,,,
4366,06/17/2022 13:08:58,25.78,,,
4367,06/17/2022 13:13:58,25.87,,,
4368,06/17/2022 13:18:58,26.21,,,
4369,06/17/2022 13:23:58,25.74,,,
4370,06/17/2022 13:28:58,26.17,,,
4371,06/17/2022 13:33:58,25.14,,,
4372,06/17/2022 13:38:58,23.85,,,
4373,06/17/2022 13:43:58,24.58,,,
4374,06/17/2022 13:48:58,25.27,,,
4375,06/17/2022 13:53:58,25.44,,,
4376,06/17/2022 13:58:58,26.21,,,
4377,06/17/2022 14:03:58,26.42,,,
4378,06/17/2022 14:08:58,26.34,,,
4379,06/17/2022 14:13:58,25.95,,,
4380,06/17/2022 14:18:58,26.55,,,
4381,06/17/2022 14:23:58,26.30,,,
4382,06/17/2022 14:28:58,26.51,,,
4383,06/17/2022 14:33:58,26.72,,,
4384,06/17/2022 14:38:58,26.72,,,
4385,06/17/2022 14:43:58,26.55,,,
4386,06/17/2022 14:48:58,26.08,,,
4387,06/17/2022 14:53:58,25.01,,,
4388,06/17/2022 14:58:58,25.78,,,
4389,06/17/2022 15:03:58,25.74,,,
4390,06/17/2022 15:08:58,25.82,,,
4391,06/17/2022 15:13:58,25.74,,,
4392,06/17/2022 15:18:58,25.57,,,
4393,06/17/2022 15:23:58,24.97,,,
4394,06/17/2022 15:28:58,25.57,,,
4395,06/17/2022 15:33:58,26.04,,,
4396,06/17/2022 15:38:58,25.99,,,
4397,06/17/2022 15:43:58,26.25,,,
4398,06/17/2022 15:48:58,26.12,,,
4399,06/17/2022 15:53:58,26.04,,,
4400,06/17/2022 15:58:58,25.14,,,
4401,06/17/2022 16:03:58,25.57,,,
4402,06/17/2022 16:08:58,25.52,,,
4403,06/17/2022 16:13:58,25.82,,,
4404,06/17/2022 16:18:58,25.95,,,
4405,06/17/2022 16:23:58,25.31,,,
4406,06/17/2022 16:28:58,25.35,,,
4407,06/17/2022 16:33:58,25.31,,,
4408,06/17/2022 16:38:58,25.74,,,
4409,06/17/2022 16:43:58,25.39,,,
4410,06/17/2022 16:48:58,24.62,,,
4411,06/17/2022 16:53:58,25.09,,,
4412,06/17/2022 16:58:58,25.27,,,
4413,06/17/2022 17:03:58,23.59,,,
4414,06/17/2022 17:08:58,23.34,,,
4415,06/17/2022 17:13:58,23.64,,,
4416,06/17/2022 17:18:58,23.81,,,
4417,06/17/2022 17:23:58,24.15,,,
4418,06/17/2022 17:28:58,24.19,,,
4419,06/17/2022 17:33:58,24.36,,,
4420,06/17/2022 17:38:58,24.32,,,
4421,06/17/2022 17:43:58,23.98,,,
4422,06/17/2022 17:48:58,24.11,,,
4423,06/17/2022 17:53:58,24.32,,,
4424,06/17/2022 17:58:58,24.32,,,
4425,06/17/2022 18:03:58,23.89,,,
4426,06/17/2022 18:08:58,23.64,,,
4427,06/17/2022 18:13:58,23.64,,,
4428,06/17/2022 18:18:58,23.46,,,
4429,06/17/2022 18:23:58,23.51,,,
4430,06/17/2022 18:28:58,23.03,,,
4431,06/17/2022 18:33:58,22.56,,,
4432,06/17/2022 18:38:58,22.56,,,
4433,06/17/2022 18:43:58,22.31,,,
4434,06/17/2022 18:48:58,22.39,,,
4435,06/17/2022 18:53:58,22.13,,,
4436,06/17/2022 18:58:58,22.18,,,
4437,06/17/2022 19:03:58,22.13,,,
4438,06/17/2022 19:08:58,22.18,,,
4439,06/17/2022 19:13:58,21.92,,,
4440,06/17/2022 19:18:58,21.75,,,
4441,06/17/2022 19:23:58,21.70,,,
4442,06/17/2022 19:28:58,21.36,,,
4443,06/17/2022 19:33:58,21.15,,,
4444,06/17/2022 19:38:58,20.89,,,
4445,06/17/2022 19:43:58,20.68,,,
4446,06/17/2022 19:48:58,20.42,,,
4447,06/17/2022 19:53:58,20.25,,,
4448,06/17/2022 19:58:58,20.03,,,
4449,06/17/2022 20:03:58,19.95,,,
4450,06/17/2022 20:08:58,19.90,,,
4451,06/17/2022 20:13:58,19.69,,,
4452,06/17/2022 20:18:58,19.56,,,
4453,06/17/2022 20:23:58,18.96,,,
4454,06/17/2022 20:28:58,18.49,,,
4455,06/17/2022 20:33:58,18.23,,,
4456,06/17/2022 20:38:58,17.97,,,
4457,06/17/2022 20:43:58,17.93,,,
4458,06/17/2022 20:48:58,17.76,,,
4459,06/17/2022 20:53:58,17.67,,,
4460,06/17/2022 20:58:58,17.46,,,
4461,06/17/2022 21:03:58,17.24,,,
4462,06/17/2022 21:08:58,17.20,,,
4463,06/17/2022 21:13:58,17.07,,,
4464,06/17/2022 21:18:58,16.73,,,
4465,06/17/2022 21:23:58,16.34,,,
4466,06/17/2022 21:28:58,16.21,,,
4467,06/17/2022 21:33:58,16.04,,,
4468,06/17/2022 21:38:58,15.96,,,
4469,06/17/2022 21:43:58,15.87,,,
4470,06/17/2022 21:48:58,15.87,,,
4471,06/17/2022 21:53:58,15.74,,,
4472,06/17/2022 21:58:58,15.23,,,
4473,06/17/2022 22:03:58,15.01,,,
4474,06/17/2022 22:08:58,15.14,,,
4475,06/17/2022 22:13:58,15.14,,,
4476,06/17/2022 22:18:58,15.01,,,
4477,06/17/2022 22:23:58,14.71,,,
4478,06/17/2022 22:28:58,14.63,,,
4479,06/17/2022 22:33:58,14.58,,,
4480,06/17/2022 22:38:58,14.41,,,
4481,06/17/2022 22:43:58,14.15,,,
4482,06/17/2022 22:48:58,14.33,,,
4483,06/17/2022 22:53:58,14.20,,,
4484,06/17/2022 22:58:58,13.85,,,
4485,06/17/2022 23:03:58,13.30,,,
4486,06/17/2022 23:08:58,13.43,,,
4487,06/17/2022 23:13:58,13.81,,,
4488,06/17/2022 23:18:58,14.28,,,
4489,06/17/2022 23:23:58,14.15,,,
4490,06/17/2022 23:28:58,14.37,,,
4491,06/17/2022 23:33:58,14.54,,,
4492,06/17/2022 23:38:58,14.50,,,
4493,06/17/2022 23:43:58,14.50,,,
4494,06/17/2022 23:48:58,14.58,,,
4495,06/17/2022 23:53:58,14.54,,,
4496,06/17/2022 23:58:58,14.54,,,
4497,06/18/2022 00:03:58,14.50,,,
4498,06/18/2022 00:08:58,14.37,,,
4499,06/18/2022 00:13:58,14.20,,,
4500,06/18/2022 00:18:58,13.77,,,
4501,06/18/2022 00:23:58,13.34,,,
4502,06/18/2022 00:28:58,13.25,,,
4503,06/18/2022 00:33:58,13.00,,,
4504,06/18/2022 00:38:58,12.78,,,
4505,06/18/2022 00:43:58,12.35,,,
4506,06/18/2022 00:48:58,12.31,,,
4507,06/18/2022 00:53:58,12.65,,,
4508,06/18/2022 00:58:58,12.91,,,
4509,06/18/2022 01:03:58,12.91,,,
4510,06/18/2022 01:08:58,12.95,,,
4511,06/18/2022 01:13:58,13.08,,,
4512,06/18/2022 01:18:58,13.04,,,
4513,06/18/2022 01:23:58,12.91,,,
4514,06/18/2022 01:28:58,12.82,,,
4515,06/18/2022 01:33:58,12.87,,,
4516,06/18/2022 01:38:58,12.95,,,
4517,06/18/2022 01:43:58,12.87,,,
4518,06/18/2022 01:48:58,12.87,,,
4519,06/18/2022 01:53:58,12.65,,,
4520,06/18/2022 01:58:58,12.27,,,
4521,06/18/2022 02:03:58,12.35,,,
4522,06/18/2022 02:08:58,12.40,,,
4523,06/18/2022 02:13:58,12.44,,,
4524,06/18/2022 02:18:58,12.31,,,
4525,06/18/2022 02:23:58,12.22,,,
4526,06/18/2022 02:28:58,12.14,,,
4527,06/18/2022 02:33:58,12.22,,,
4528,06/18/2022 02:38:58,12.22,,,
4529,06/18/2022 02:43:58,12.10,,,
4530,06/18/2022 02:48:58,12.14,,,
4531,06/18/2022 02:53:58,12.05,,,
4532,06/18/2022 02:58:58,11.92,,,
4533,06/18/2022 03:03:58,12.14,,,
4534,06/18/2022 03:08:58,12.14,,,
4535,06/18/2022 03:13:58,12.14,,,
4536,06/18/2022 03:18:58,12.14,,,
4537,06/18/2022 03:23:58,11.97,,,
4538,06/18/2022 03:28:58,11.97,,,
4539,06/18/2022 03:33:58,11.79,,,
4540,06/18/2022 03:38:58,11.71,,,
4541,06/18/2022 03:43:58,11.49,,,
4542,06/18/2022 03:48:58,11.49,,,
4543,06/18/2022 03:53:58,11.49,,,
4544,06/18/2022 03:58:58,11.37,,,
4545,06/18/2022 04:03:58,11.24,,,
4546,06/18/2022 04:08:58,11.19,,,
4547,06/18/2022 04:13:58,10.81,,,
4548,06/18/2022 04:18:58,10.59,,,
4549,06/18/2022 04:23:58,10.59,,,
4550,06/18/2022 04:28:58,10.59,,,
4551,06/18/2022 04:33:58,10.51,,,
4552,06/18/2022 04:38:58,10.46,,,
4553,06/18/2022 04:43:58,10.34,,,
4554,06/18/2022 04:48:58,10.38,,,
4555,06/18/2022 04:53:58,10.51,,,
4556,06/18/2022 04:58:58,10.21,,,
4557,06/18/2022 05:03:58,9.99,,,
4558,06/18/2022 05:08:58,9.82,,,
4559,06/18/2022 05:13:58,9.78,,,
4560,06/18/2022 05:18:58,9.61,,,
4561,06/18/2022 05:23:58,9.65,,,
4562,06/18/2022 05:28:58,9.82,,,
4563,06/18/2022 05:33:58,9.78,,,
4564,06/18/2022 05:38:58,9.56,,,
4565,06/18/2022 05:43:58,9.31,,,
4566,06/18/2022 05:48:58,9.31,,,
4567,06/18/2022 05:53:58,9.48,,,
4568,06/18/2022 05:58:58,9.69,,,
4569,06/18/2022 06:03:58,9.78,,,
4570,06/18/2022 06:08:58,9.78,,,
4571,06/18/2022 06:13:58,9.99,,,
4572,06/18/2022 06:18:58,10.34,,,
4573,06/18/2022 06:23:58,10.51,,,
4574,06/18/2022 06:28:58,10.94,,,
4575,06/18/2022 06:33:58,11.54,,,
4576,06/18/2022 06:38:58,12.18,,,
4577,06/18/2022 06:43:58,12.70,,,
4578,06/18/2022 06:48:58,13.12,,,
4579,06/18/2022 06:53:58,13.64,,,
4580,06/18/2022 06:58:58,14.41,,,
4581,06/18/2022 07:03:58,14.71,,,
4582,06/18/2022 07:08:58,15.23,,,
4583,06/18/2022 07:13:58,15.36,,,
4584,06/18/2022 07:18:58,15.18,,,
4585,06/18/2022 07:23:58,15.31,,,
4586,06/18/2022 07:28:58,15.70,,,
4587,06/18/2022 07:33:58,16.13,,,
4588,06/18/2022 07:38:58,15.96,,,
4589,06/18/2022 07:43:58,16.39,,,
4590,06/18/2022 07:48:58,16.81,,,
4591,06/18/2022 07:53:58,17.24,,,
4592,06/18/2022 07:58:58,17.33,,,
4593,06/18/2022 08:03:58,17.59,,,
4594,06/18/2022 08:08:58,17.72,,,
4595,06/18/2022 08:13:58,18.19,,,
4596,06/18/2022 08:18:58,18.40,,,
4597,06/18/2022 08:23:58,18.32,,,
4598,06/18/2022 08:28:58,18.79,,,
4599,06/18/2022 08:33:58,18.62,,,
4600,06/18/2022 08:38:58,18.70,,,
4601,06/18/2022 08:43:58,18.83,,,
4602,06/18/2022 08:48:58,18.96,,,
4603,06/18/2022 08:53:58,19.09,,,
4604,06/18/2022 08:58:58,19.13,,,
4605,06/18/2022 09:03:58,19.17,,,
4606,06/18/2022 09:08:58,19.39,,,
4607,06/18/2022 09:13:58,19.47,,,
4608,06/18/2022 09:18:58,19.69,,,
4609,06/18/2022 09:23:58,19.69,,,
4610,06/18/2022 09:28:58,19.65,,,
4611,06/18/2022 09:33:58,19.60,,,
4612,06/18/2022 09:38:58,19.95,,,
4613,06/18/2022 09:43:58,20.33,,,
4614,06/18/2022 09:48:58,20.33,,,
4615,06/18/2022 09:53:58,20.50,,,
4616,06/18/2022 09:58:58,20.59,,,
4617,06/18/2022 10:03:58,21.10,,,
4618,06/18/2022 10:08:58,21.06,,,
4619,06/18/2022 10:13:58,21.32,,,
4620,06/18/2022 10:18:58,21.15,,,
4621,06/18/2022 10:23:58,21.32,,,
4622,06/18/2022 10:28:58,21.70,,,
4623,06/18/2022 10:33:58,22.22,,,
4624,06/18/2022 10:38:58,22.82,,,
4625,06/18/2022 10:43:58,22.13,,,
4626,06/18/2022 10:48:58,22.91,,,
4627,06/18/2022 10:53:58,22.99,,,
4628,06/18/2022 10:58:58,23.59,,,
4629,06/18/2022 11:03:58,23.76,,,
4630,06/18/2022 11:08:58,23.89,,,
4631,06/18/2022 11:13:58,23.46,,,
4632,06/18/2022 11:18:58,24.06,,,
4633,06/18/2022 11:23:58,24.28,,,
4634,06/18/2022 11:28:58,24.54,,,
4635,06/18/2022 11:33:58,25.44,,,
4636,06/18/2022 11:38:58,25.22,,,
4637,06/18/2022 11:43:58,24.92,,,
4638,06/18/2022 11:48:58,24.66,,,
4639,06/18/2022 11:53:58,24.75,,,
4640,06/18/2022 11:58:58,23.72,,,
4641,06/18/2022 12:03:58,24.15,,,
4642,06/18/2022 12:08:58,24.97,,,
4643,06/18/2022 12:13:58,25.44,,,
4644,06/18/2022 12:18:58,26.17,,,
4645,06/18/2022 12:23:58,26.12,,,
4646,06/18/2022 12:28:58,25.61,,,
4647,06/18/2022 12:33:58,26.34,,,
4648,06/18/2022 12:38:58,24.88,,,
4649,06/18/2022 12:43:58,25.01,,,
4650,06/18/2022 12:48:58,25.57,,,
4651,06/18/2022 12:53:58,26.94,,,
4652,06/18/2022 12:58:58,26.55,,,
4653,06/18/2022 13:03:58,26.90,,,
4654,06/18/2022 13:08:58,27.15,,,
4655,06/18/2022 13:13:58,27.28,,,
4656,06/18/2022 13:18:58,26.68,,,
4657,06/18/2022 13:23:58,26.60,,,
4658,06/18/2022 13:28:58,27.02,,,
4659,06/18/2022 13:33:58,25.52,,,
4660,06/18/2022 13:38:58,24.92,,,
4661,06/18/2022 13:43:58,26.08,,,
4662,06/18/2022 13:48:58,26.08,,,
4663,06/18/2022 13:53:58,25.65,,,
4664,06/18/2022 13:58:58,26.34,,,
4665,06/18/2022 14:03:58,25.87,,,
4666,06/18/2022 14:08:58,25.99,,,
4667,06/18/2022 14:13:58,25.48,,,
4668,06/18/2022 14:18:58,25.27,,,
4669,06/18/2022 14:23:58,25.78,,,
4670,06/18/2022 14:28:58,25.95,,,
4671,06/18/2022 14:33:58,25.61,,,
4672,06/18/2022 14:38:58,25.78,,,
4673,06/18/2022 14:43:58,26.64,,,
4674,06/18/2022 14:48:58,27.07,,,
4675,06/18/2022 14:53:58,27.41,,,
4676,06/18/2022 14:58:58,27.63,,,
4677,06/18/2022 15:03:58,28.31,,,
4678,06/18/2022 15:08:58,28.01,,,
4679,06/18/2022 15:13:58,27.37,,,
4680,06/18/2022 15:18:58,27.75,,,
4681,06/18/2022 15:23:58,27.58,,,
4682,06/18/2022 15:28:58,27.84,,,
4683,06/18/2022 15:33:58,27.37,,,
4684,06/18/2022 15:38:58,27.80,,,
4685,06/18/2022 15:43:58,28.61,,,
4686,06/18/2022 15:48:58,28.61,,,
4687,06/18/2022 15:53:58,28.78,,,
4688,06/18/2022 15:58:58,28.91,,,
4689,06/18/2022 16:03:58,28.44,,,
4690,06/18/2022 16:08:58,27.63,,,
4691,06/18/2022 16:13:58,27.32,,,
4692,06/18/2022 16:18:58,27.71,,,
4693,06/18/2022 16:23:58,27.58,,,
4694,06/18/2022 16:28:58,27.88,,,
4695,06/18/2022 16:33:58,27.50,,,
4696,06/18/2022 16:38:58,27.41,,,
4697,06/18/2022 16:43:58,27.67,,,
4698,06/18/2022 16:48:58,27.75,,,
4699,06/18/2022 16:53:58,27.97,,,
4700,06/18/2022 16:58:58,28.40,,,
4701,06/18/2022 17:03:58,27.15,,,
4702,06/18/2022 17:08:58,27.07,,,
4703,06/18/2022 17:13:58,27.93,,,
4704,06/18/2022 17:18:58,27.50,,,
4705,06/18/2022 17:23:58,27.97,,,
4706,06/18/2022 17:28:58,27.54,,,
4707,06/18/2022 17:33:58,27.50,,,
4708,06/18/2022 17:38:58,27.63,,,
4709,06/18/2022 17:43:58,27.58,,,
4710,06/18/2022 17:48:58,27.54,,,
4711,06/18/2022 17:53:58,27.24,,,
4712,06/18/2022 17:58:58,27.41,,,
4713,06/18/2022 18:03:58,26.94,,,
4714,06/18/2022 18:08:58,27.02,,,
4715,06/18/2022 18:13:58,26.85,,,
4716,06/18/2022 18:18:58,27.20,,,
4717,06/18/2022 18:23:58,27.15,,,
4718,06/18/2022 18:28:58,26.77,,,
4719,06/18/2022 18:33:58,26.64,,,
4720,06/18/2022 18:38:58,26.64,,,
4721,06/18/2022 18:43:58,26.21,,,
4722,06/18/2022 18:48:58,26.08,,,
4723,06/18/2022 18:53:58,25.87,,,
4724,06/18/2022 18:58:58,25.91,,,
4725,06/18/2022 19:03:58,25.91,,,
4726,06/18/2022 19:08:58,25.87,,,
4727,06/18/2022 19:13:58,25.48,,,
4728,06/18/2022 19:18:58,25.14,,,
4729,06/18/2022 19:23:58,24.79,,,
4730,06/18/2022 19:28:58,24.41,,,
4731,06/18/2022 19:33:58,24.02,,,
4732,06/18/2022 19:38:58,23.76,,,
4733,06/18/2022 19:43:58,23.76,,,
4734,06/18/2022 19:48:58,23.29,,,
4735,06/18/2022 19:53:58,22.73,,,
4736,06/18/2022 19:58:58,22.65,,,
4737,06/18/2022 20:03:58,22.52,,,
4738,06/18/2022 20:08:58,22.22,,,
4739,06/18/2022 20:13:58,21.96,,,
4740,06/18/2022 20:18:58,21.83,,,
4741,06/18/2022 20:23:58,21.49,,,
4742,06/18/2022 20:28:58,21.02,,,
4743,06/18/2022 20:33:58,20.76,,,
4744,06/18/2022 20:38:58,20.55,,,
4745,06/18/2022 20:43:58,20.29,,,
4746,06/18/2022 20:48:58,19.90,,,
4747,06/18/2022 20:53:58,19.56,,,
4748,06/18/2022 20:58:58,19.47,,,
4749,06/18/2022 21:03:58,19.30,,,
4750,06/18/2022 21:08:58,19.05,,,
4751,06/18/2022 21:13:58,19.00,,,
4752,06/18/2022 21:18:58,18.53,,,
4753,06/18/2022 21:23:58,18.40,,,
4754,06/18/2022 21:28:58,18.19,,,
4755,06/18/2022 21:33:58,18.06,,,
4756,06/18/2022 21:38:58,17.93,,,
4757,06/18/2022 21:43:58,17.76,,,
4758,06/18/2022 21:48:58,17.63,,,
4759,06/18/2022 21:53:58,17.37,,,
4760,06/18/2022 21:58:58,17.41,,,
4761,06/18/2022 22:03:58,17.29,,,
4762,06/18/2022 22:08:58,17.16,,,
4763,06/18/2022 22:13:58,17.16,,,
4764,06/18/2022 22:18:58,17.16,,,
4765,06/18/2022 22:23:58,17.07,,,
4766,06/18/2022 22:28:58,16.99,,,
4767,06/18/2022 22:33:58,16.77,,,
4768,06/18/2022 22:38:58,16.69,,,
4769,06/18/2022 22:43:58,16.47,,,
4770,06/18/2022 22:48:58,16.39,,,
4771,06/18/2022 22:53:58,16.26,,,
4772,06/18/2022 22:58:58,16.39,,,
4773,06/18/2022 23:03:58,16.00,,,
4774,06/18/2022 23:08:58,15.78,,,
4775,06/18/2022 23:13:58,15.61,,,
4776,06/18/2022 23:18:58,15.57,,,
4777,06/18/2022 23:23:58,15.57,,,
4778,06/18/2022 23:28:58,15.44,,,
4779,06/18/2022 23:33:58,15.27,,,
4780,06/18/2022 23:38:58,15.18,,,
4781,06/18/2022 23:43:58,15.06,,,
4782,06/18/2022 23:48:58,14.88,,,
4783,06/18/2022 23:53:58,14.80,,,
4784,06/18/2022 23:58:58,15.01,,,
4785,06/19/2022 00:03:58,15.27,,,
4786,06/19/2022 00:08:58,16.04,,,
4787,06/19/2022 00:13:58,16.39,,,
4788,06/19/2022 00:18:58,16.34,,,
4789,06/19/2022 00:23:58,16.26,,,
4790,06/19/2022 00:28:58,16.26,,,
4791,06/19/2022 00:33:58,15.96,,,
4792,06/19/2022 00:38:58,15.53,,,
4793,06/19/2022 00:43:58,15.40,,,
4794,06/19/2022 00:48:58,15.18,,,
4795,06/19/2022 00:53:58,14.97,,,
4796,06/19/2022 00:58:58,14.93,,,
4797,06/19/2022 01:03:58,14.93,,,
4798,06/19/2022 01:08:58,14.93,,,
4799,06/19/2022 01:13:58,15.10,,,
4800,06/19/2022 01:18:58,15.14,,,
4801,06/19/2022 01:23:58,15.36,,,
4802,06/19/2022 01:28:58,15.36,,,
4803,06/19/2022 01:33:58,15.06,,,
4804,06/19/2022 01:38:58,15.18,,,
4805,06/19/2022 01:43:58,14.93,,,
4806,06/19/2022 01:48:58,14.88,,,
4807,06/19/2022 01:53:58,14.71,,,
4808,06/19/2022 01:58:58,14.50,,,
4809,06/19/2022 02:03:58,14.41,,,
4810,06/19/2022 02:08:58,14.33,,,
4811,06/19/2022 02:13:58,14.33,,,
4812,06/19/2022 02:18:58,14.33,,,
4813,06/19/2022 02:23:58,14.24,,,
4814,06/19/2022 02:28:58,14.11,,,
4815,06/19/2022 02:33:58,13.94,,,
4816,06/19/2022 02:38:58,13.85,,,
4817,06/19/2022 02:43:58,13.55,,,
4818,06/19/2022 02:48:58,13.30,,,
4819,06/19/2022 02:53:58,13.38,,,
4820,06/19/2022 02:58:58,13.17,,,
4821,06/19/2022 03:03:58,13.04,,,
4822,06/19/2022 03:08:58,12.78,,,
4823,06/19/2022 03:13:58,12.70,,,
4824,06/19/2022 03:18:58,12.57,,,
4825,06/19/2022 03:23:58,12.95,,,
4826,06/19/2022 03:28:58,12.74,,,
4827,06/19/2022 03:33:58,12.82,,,
4828,06/19/2022 03:38:58,12.61,,,
4829,06/19/2022 03:43:58,12.27,,,
4830,06/19/2022 03:48:58,12.14,,,
4831,06/19/2022 03:53:58,12.05,,,
4832,06/19/2022 03:58:58,12.01,,,
4833,06/19/2022 04:03:58,11.97,,,
4834,06/19/2022 04:08:58,12.01,,,
4835,06/19/2022 04:13:58,12.05,,,
4836,06/19/2022 04:18:58,11.92,,,
4837,06/19/2022 04:23:58,11.92,,,
4838,06/19/2022 04:28:58,11.88,,,
4839,06/19/2022 04:33:58,11.97,,,
4840,06/19/2022 04:38:58,12.01,,,
4841,06/19/2022 04:43:58,12.10,,,
