#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Host Connected,Stopped,End of File
1255,06/06/2023 00:45:21,15.31,,,
1256,06/06/2023 00:50:21,15.23,,,
1257,06/06/2023 00:55:21,15.06,,,
1258,06/06/2023 01:00:21,14.97,,,
1259,06/06/2023 01:05:21,14.75,,,
1260,06/06/2023 01:10:21,14.54,,,
1261,06/06/2023 01:15:21,14.54,,,
1262,06/06/2023 01:20:21,14.54,,,
1263,06/06/2023 01:25:21,14.45,,,
1264,06/06/2023 01:30:21,14.37,,,
1265,06/06/2023 01:35:21,14.28,,,
1266,06/06/2023 01:40:21,14.20,,,
1267,06/06/2023 01:45:21,14.03,,,
1268,06/06/2023 01:50:21,13.77,,,
1269,06/06/2023 01:55:21,13.64,,,
1270,06/06/2023 02:00:21,13.47,,,
1271,06/06/2023 02:05:21,13.34,,,
1272,06/06/2023 02:10:21,13.30,,,
1273,06/06/2023 02:15:21,13.38,,,
1274,06/06/2023 02:20:21,13.43,,,
1275,06/06/2023 02:25:21,13.51,,,
1276,06/06/2023 02:30:21,13.73,,,
1277,06/06/2023 02:35:21,13.90,,,
1278,06/06/2023 02:40:21,14.07,,,
1279,06/06/2023 02:45:21,14.15,,,
1280,06/06/2023 02:50:21,14.20,,,
1281,06/06/2023 02:55:21,14.28,,,
1282,06/06/2023 03:00:21,14.33,,,
1283,06/06/2023 03:05:21,14.41,,,
1284,06/06/2023 03:10:21,14.50,,,
1285,06/06/2023 03:15:21,14.58,,,
1286,06/06/2023 03:20:21,14.67,,,
1287,06/06/2023 03:25:21,14.67,,,
1288,06/06/2023 03:30:21,14.63,,,
1289,06/06/2023 03:35:21,14.50,,,
1290,06/06/2023 03:40:21,14.41,,,
1291,06/06/2023 03:45:21,14.41,,,
1292,06/06/2023 03:50:21,14.33,,,
1293,06/06/2023 03:55:21,14.33,,,
1294,06/06/2023 04:00:21,14.33,,,
1295,06/06/2023 04:05:21,14.20,,,
1296,06/06/2023 04:10:21,14.15,,,
1297,06/06/2023 04:15:21,14.15,,,
1298,06/06/2023 04:20:21,14.07,,,
1299,06/06/2023 04:25:21,14.07,,,
1300,06/06/2023 04:30:21,13.90,,,
1301,06/06/2023 04:35:21,13.90,,,
1302,06/06/2023 04:40:21,13.85,,,
1303,06/06/2023 04:45:21,13.81,,,
1304,06/06/2023 04:50:21,13.85,,,
1305,06/06/2023 04:55:21,13.73,,,
1306,06/06/2023 05:00:21,13.81,,,
1307,06/06/2023 05:05:21,13.77,,,
1308,06/06/2023 05:10:21,13.90,,,
1309,06/06/2023 05:15:21,13.98,,,
1310,06/06/2023 05:20:21,13.98,,,
1311,06/06/2023 05:25:21,13.98,,,
1312,06/06/2023 05:30:21,13.98,,,
1313,06/06/2023 05:35:21,13.73,,,
1314,06/06/2023 05:40:21,13.68,,,
1315,06/06/2023 05:45:21,13.55,,,
1316,06/06/2023 05:50:21,13.55,,,
1317,06/06/2023 05:55:21,13.73,,,
1318,06/06/2023 06:00:21,13.90,,,
1319,06/06/2023 06:05:21,14.03,,,
1320,06/06/2023 06:10:21,14.07,,,
1321,06/06/2023 06:15:21,14.11,,,
1322,06/06/2023 06:20:21,14.24,,,
1323,06/06/2023 06:25:21,14.37,,,
1324,06/06/2023 06:30:21,14.37,,,
1325,06/06/2023 06:35:21,14.41,,,
1326,06/06/2023 06:40:21,14.50,,,
1327,06/06/2023 06:45:21,14.58,,,
1328,06/06/2023 06:50:21,14.67,,,
1329,06/06/2023 06:55:21,14.75,,,
1330,06/06/2023 07:00:21,14.84,,,
1331,06/06/2023 07:05:21,14.84,,,
1332,06/06/2023 07:10:21,14.93,,,
1333,06/06/2023 07:15:21,15.01,,,
1334,06/06/2023 07:20:21,15.10,,,
1335,06/06/2023 07:25:21,15.14,,,
1336,06/06/2023 07:30:21,15.14,,,
1337,06/06/2023 07:35:21,15.14,,,
1338,06/06/2023 07:40:21,15.14,,,
1339,06/06/2023 07:45:21,15.18,,,
1340,06/06/2023 07:50:21,15.27,,,
1341,06/06/2023 07:55:21,15.36,,,
1342,06/06/2023 08:00:21,15.57,,,
1343,06/06/2023 08:05:21,15.83,,,
1344,06/06/2023 08:10:21,16.00,,,
1345,06/06/2023 08:15:21,16.17,,,
1346,06/06/2023 08:20:21,16.26,,,
1347,06/06/2023 08:25:21,16.34,,,
1348,06/06/2023 08:30:21,16.39,,,
1349,06/06/2023 08:35:21,16.43,,,
1350,06/06/2023 08:40:21,16.26,,,
1351,06/06/2023 08:45:21,16.21,,,
1352,06/06/2023 08:50:21,16.26,,,
1353,06/06/2023 08:55:21,16.26,,,
1354,06/06/2023 09:00:21,16.39,,,
1355,06/06/2023 09:05:21,16.39,,,
1356,06/06/2023 09:10:21,16.43,,,
1357,06/06/2023 09:15:21,16.34,,,
1358,06/06/2023 09:20:21,16.30,,,
1359,06/06/2023 09:25:21,16.21,,,
1360,06/06/2023 09:30:21,16.08,,,
1361,06/06/2023 09:35:21,15.96,,,
1362,06/06/2023 09:40:21,15.83,,,
1363,06/06/2023 09:45:21,15.74,,,
1364,06/06/2023 09:50:21,15.87,,,
1365,06/06/2023 09:55:21,16.00,,,
1366,06/06/2023 10:00:21,16.08,,,
1367,06/06/2023 10:05:21,16.21,,,
1368,06/06/2023 10:10:21,16.34,,,
1369,06/06/2023 10:15:21,16.60,,,
1370,06/06/2023 10:20:21,16.90,,,
1371,06/06/2023 10:25:21,17.07,,,
1372,06/06/2023 10:30:21,17.33,,,
1373,06/06/2023 10:35:21,17.76,,,
1374,06/06/2023 10:40:21,18.14,,,
1375,06/06/2023 10:45:21,18.44,,,
1376,06/06/2023 10:50:21,18.53,,,
1377,06/06/2023 10:55:21,18.83,,,
1378,06/06/2023 11:00:21,19.22,,,
1379,06/06/2023 11:05:21,19.35,,,
1380,06/06/2023 11:10:21,19.22,,,
1381,06/06/2023 11:15:21,19.26,,,
1382,06/06/2023 11:20:21,19.35,,,
1383,06/06/2023 11:25:21,19.69,,,
1384,06/06/2023 11:30:21,20.07,,,
1385,06/06/2023 11:35:21,19.99,,,
1386,06/06/2023 11:40:21,20.37,,,
1387,06/06/2023 11:45:21,20.50,,,
1388,06/06/2023 11:50:21,22.69,,,
1389,06/06/2023 11:55:21,24.02,,,
1390,06/06/2023 12:00:21,24.49,,,
1391,06/06/2023 12:05:21,26.08,,,
1392,06/06/2023 12:10:21,26.98,,,
1393,06/06/2023 12:15:21,27.11,,,
1394,06/06/2023 12:20:21,27.02,,,
1395,06/06/2023 12:25:21,27.75,,,
1396,06/06/2023 12:30:21,28.23,,,
1397,06/06/2023 12:35:21,28.40,,,
1398,06/06/2023 12:40:21,28.27,,,
1399,06/06/2023 12:45:21,28.35,,,
1400,06/06/2023 12:50:21,28.23,,,
1401,06/06/2023 12:55:21,28.44,,,
1402,06/06/2023 13:00:21,28.91,,,
1403,06/06/2023 13:05:21,29.34,,,
1404,06/06/2023 13:10:21,29.26,,,
1405,06/06/2023 13:15:21,29.04,,,
1406,06/06/2023 13:20:21,29.34,,,
1407,06/06/2023 13:25:21,29.13,,,
1408,06/06/2023 13:30:21,28.87,,,
1409,06/06/2023 13:35:21,29.00,,,
1410,06/06/2023 13:40:21,29.00,,,
1411,06/06/2023 13:45:21,29.04,,,
1412,06/06/2023 13:50:21,29.13,,,
1413,06/06/2023 13:55:21,29.43,,,
1414,06/06/2023 14:00:21,29.56,,,
1415,06/06/2023 14:05:21,29.43,,,
1416,06/06/2023 14:10:21,29.47,,,
1417,06/06/2023 14:15:21,29.04,,,
1418,06/06/2023 14:20:21,29.34,,,
1419,06/06/2023 14:25:21,29.60,,,
1420,06/06/2023 14:30:21,29.17,,,
1421,06/06/2023 14:35:21,29.64,,,
1422,06/06/2023 14:40:21,29.00,,,
1423,06/06/2023 14:45:21,28.70,,,
1424,06/06/2023 14:50:21,28.95,,,
1425,06/06/2023 14:55:21,28.35,,,
1426,06/06/2023 15:00:21,27.97,,,
1427,06/06/2023 15:05:21,28.18,,,
1428,06/06/2023 15:10:21,28.87,,,
1429,06/06/2023 15:15:21,29.04,,,
1430,06/06/2023 15:20:21,28.27,,,
1431,06/06/2023 15:25:21,27.45,,,
1432,06/06/2023 15:30:21,26.94,,,
1433,06/06/2023 15:35:21,26.04,,,
1434,06/06/2023 15:40:21,25.65,,,
1435,06/06/2023 15:45:21,25.69,,,
1436,06/06/2023 15:50:21,26.04,,,
1437,06/06/2023 15:55:21,27.20,,,
1438,06/06/2023 16:00:21,28.01,,,
1439,06/06/2023 16:05:21,26.64,,,
1440,06/06/2023 16:10:21,24.88,,,
1441,06/06/2023 16:15:21,23.51,,,
1442,06/06/2023 16:20:21,22.91,,,
1443,06/06/2023 16:25:21,22.48,,,
1444,06/06/2023 16:30:21,22.22,,,
1445,06/06/2023 16:35:21,22.18,,,
1446,06/06/2023 16:40:21,21.92,,,
1447,06/06/2023 16:45:21,21.83,,,
1448,06/06/2023 16:50:21,21.75,,,
1449,06/06/2023 16:55:21,21.62,,,
1450,06/06/2023 17:00:21,21.40,,,
1451,06/06/2023 17:05:21,21.32,,,
1452,06/06/2023 17:10:21,21.32,,,
1453,06/06/2023 17:15:21,21.36,,,
1454,06/06/2023 17:20:21,21.49,,,
1455,06/06/2023 17:25:21,21.96,,,
1456,06/06/2023 17:30:21,22.43,,,
1457,06/06/2023 17:35:21,22.82,,,
1458,06/06/2023 17:40:21,23.29,,,
1459,06/06/2023 17:45:21,23.85,,,
1460,06/06/2023 17:50:21,23.85,,,
1461,06/06/2023 17:55:21,23.38,,,
1462,06/06/2023 18:00:21,23.16,,,
1463,06/06/2023 18:05:21,22.99,,,
1464,06/06/2023 18:10:21,22.86,,,
1465,06/06/2023 18:15:21,22.61,,,
1466,06/06/2023 18:20:21,22.35,,,
1467,06/06/2023 18:25:21,22.13,,,
1468,06/06/2023 18:30:21,22.01,,,
1469,06/06/2023 18:35:21,21.75,,,
1470,06/06/2023 18:40:21,21.45,,,
1471,06/06/2023 18:45:21,21.10,,,
1472,06/06/2023 18:50:21,20.89,,,
1473,06/06/2023 18:55:21,20.59,,,
1474,06/06/2023 19:00:21,20.33,,,
1475,06/06/2023 19:05:21,19.99,,,
1476,06/06/2023 19:10:21,19.56,,,
1477,06/06/2023 19:15:21,19.17,,,
1478,06/06/2023 19:20:21,18.87,,,
1479,06/06/2023 19:25:21,18.70,,,
1480,06/06/2023 19:30:21,18.57,,,
1481,06/06/2023 19:35:21,18.53,,,
1482,06/06/2023 19:40:21,18.49,,,
1483,06/06/2023 19:45:21,18.53,,,
1484,06/06/2023 19:50:21,18.36,,,
1485,06/06/2023 19:55:21,18.32,,,
1486,06/06/2023 20:00:21,18.23,,,
1487,06/06/2023 20:05:21,18.10,,,
1488,06/06/2023 20:10:21,18.14,,,
1489,06/06/2023 20:15:21,17.97,,,
1490,06/06/2023 20:20:21,17.84,,,
1491,06/06/2023 20:25:21,17.67,,,
1492,06/06/2023 20:30:21,17.54,,,
1493,06/06/2023 20:35:21,17.59,,,
1494,06/06/2023 20:40:21,17.50,,,
1495,06/06/2023 20:45:21,17.33,,,
1496,06/06/2023 20:50:21,17.33,,,
1497,06/06/2023 20:55:21,17.37,,,
1498,06/06/2023 21:00:21,17.29,,,
1499,06/06/2023 21:05:21,17.11,,,
1500,06/06/2023 21:10:21,17.03,,,
1501,06/06/2023 21:15:21,16.73,,,
1502,06/06/2023 21:20:21,16.47,,,
1503,06/06/2023 21:25:21,16.26,,,
1504,06/06/2023 21:30:21,16.00,,,
1505,06/06/2023 21:35:21,15.83,,,
1506,06/06/2023 21:40:21,15.66,,,
1507,06/06/2023 21:45:21,15.57,,,
1508,06/06/2023 21:50:21,15.44,,,
1509,06/06/2023 21:55:21,15.40,,,
1510,06/06/2023 22:00:21,15.36,,,
1511,06/06/2023 22:05:21,15.27,,,
1512,06/06/2023 22:10:21,15.23,,,
1513,06/06/2023 22:15:21,15.23,,,
1514,06/06/2023 22:20:21,15.27,,,
1515,06/06/2023 22:25:21,15.27,,,
1516,06/06/2023 22:30:21,15.23,,,
1517,06/06/2023 22:35:21,15.23,,,
1518,06/06/2023 22:40:21,15.10,,,
1519,06/06/2023 22:45:21,14.97,,,
1520,06/06/2023 22:50:21,15.01,,,
1521,06/06/2023 22:55:21,14.88,,,
1522,06/06/2023 23:00:21,14.84,,,
1523,06/06/2023 23:05:21,14.71,,,
1524,06/06/2023 23:10:21,14.58,,,
1525,06/06/2023 23:15:21,14.45,,,
1526,06/06/2023 23:20:21,14.37,,,
1527,06/06/2023 23:25:21,14.45,,,
1528,06/06/2023 23:30:21,14.33,,,
1529,06/06/2023 23:35:21,14.24,,,
1530,06/06/2023 23:40:21,14.20,,,
1531,06/06/2023 23:45:21,14.20,,,
1532,06/06/2023 23:50:21,14.11,,,
1533,06/06/2023 23:55:21,14.07,,,
1534,06/07/2023 00:00:21,13.98,,,
1535,06/07/2023 00:05:21,13.94,,,
1536,06/07/2023 00:10:21,13.81,,,
1537,06/07/2023 00:15:21,13.77,,,
1538,06/07/2023 00:20:21,13.81,,,
1539,06/07/2023 00:25:21,13.81,,,
1540,06/07/2023 00:30:21,13.81,,,
1541,06/07/2023 00:35:21,13.81,,,
1542,06/07/2023 00:40:21,13.77,,,
1543,06/07/2023 00:45:21,13.85,,,
1544,06/07/2023 00:50:21,13.81,,,
1545,06/07/2023 00:55:21,13.81,,,
1546,06/07/2023 01:00:21,13.77,,,
1547,06/07/2023 01:05:21,13.64,,,
1548,06/07/2023 01:10:21,13.60,,,
1549,06/07/2023 01:15:21,13.51,,,
1550,06/07/2023 01:20:21,13.38,,,
1551,06/07/2023 01:25:21,13.38,,,
1552,06/07/2023 01:30:21,13.43,,,
1553,06/07/2023 01:35:21,13.34,,,
1554,06/07/2023 01:40:21,13.25,,,
1555,06/07/2023 01:45:21,13.25,,,
1556,06/07/2023 01:50:21,13.21,,,
1557,06/07/2023 01:55:21,13.17,,,
1558,06/07/2023 02:00:21,13.04,,,
1559,06/07/2023 02:05:21,13.00,,,
1560,06/07/2023 02:10:21,12.91,,,
1561,06/07/2023 02:15:21,12.91,,,
1562,06/07/2023 02:20:21,12.74,,,
1563,06/07/2023 02:25:21,12.57,,,
1564,06/07/2023 02:30:21,12.57,,,
1565,06/07/2023 02:35:21,12.57,,,
1566,06/07/2023 02:40:21,12.52,,,
1567,06/07/2023 02:45:21,12.48,,,
1568,06/07/2023 02:50:21,12.48,,,
1569,06/07/2023 02:55:21,12.52,,,
1570,06/07/2023 03:00:21,12.40,,,
1571,06/07/2023 03:05:21,12.31,,,
1572,06/07/2023 03:10:21,12.27,,,
1573,06/07/2023 03:15:21,12.27,,,
1574,06/07/2023 03:20:21,12.14,,,
1575,06/07/2023 03:25:21,11.92,,,
1576,06/07/2023 03:30:21,11.84,,,
1577,06/07/2023 03:35:21,11.75,,,
1578,06/07/2023 03:40:21,11.71,,,
1579,06/07/2023 03:45:21,11.58,,,
1580,06/07/2023 03:50:21,11.45,,,
1581,06/07/2023 03:55:21,11.49,,,
1582,06/07/2023 04:00:21,11.41,,,
1583,06/07/2023 04:05:21,11.37,,,
1584,06/07/2023 04:10:21,11.37,,,
1585,06/07/2023 04:15:21,11.41,,,
1586,06/07/2023 04:20:21,11.49,,,
1587,06/07/2023 04:25:21,11.45,,,
1588,06/07/2023 04:30:21,11.37,,,
1589,06/07/2023 04:35:21,11.11,,,
1590,06/07/2023 04:40:21,11.07,,,
1591,06/07/2023 04:45:21,11.19,,,
1592,06/07/2023 04:50:21,11.24,,,
1593,06/07/2023 04:55:21,11.32,,,
1594,06/07/2023 05:00:21,11.49,,,
1595,06/07/2023 05:05:21,11.49,,,
1596,06/07/2023 05:10:21,11.58,,,
1597,06/07/2023 05:15:21,11.71,,,
1598,06/07/2023 05:20:21,11.75,,,
1599,06/07/2023 05:25:21,11.79,,,
1600,06/07/2023 05:30:21,11.71,,,
1601,06/07/2023 05:35:21,11.71,,,
1602,06/07/2023 05:40:21,11.54,,,
1603,06/07/2023 05:45:21,11.32,,,
1604,06/07/2023 05:50:21,11.28,,,
1605,06/07/2023 05:55:21,11.15,,,
1606,06/07/2023 06:00:21,11.15,,,
1607,06/07/2023 06:05:21,11.24,,,
1608,06/07/2023 06:10:21,11.24,,,
1609,06/07/2023 06:15:21,11.37,,,
1610,06/07/2023 06:20:21,11.41,,,
1611,06/07/2023 06:25:21,11.58,,,
1612,06/07/2023 06:30:21,11.84,,,
1613,06/07/2023 06:35:21,12.22,,,
1614,06/07/2023 06:40:21,12.65,,,
1615,06/07/2023 06:45:21,12.91,,,
1616,06/07/2023 06:50:21,13.38,,,
1617,06/07/2023 06:55:21,14.75,,,
1618,06/07/2023 07:00:21,15.91,,,
1619,06/07/2023 07:05:21,16.86,,,
1620,06/07/2023 07:10:21,16.51,,,
1621,06/07/2023 07:15:21,16.43,,,
1622,06/07/2023 07:20:21,18.19,,,
1623,06/07/2023 07:25:21,20.55,,,
1624,06/07/2023 07:30:21,22.65,,,
1625,06/07/2023 07:35:21,24.02,,,
1626,06/07/2023 07:40:21,24.66,,,
1627,06/07/2023 07:45:21,25.61,,,
1628,06/07/2023 07:50:21,25.99,,,
1629,06/07/2023 07:55:21,26.81,,,
1630,06/07/2023 08:00:21,26.98,,,
1631,06/07/2023 08:05:21,27.45,,,
1632,06/07/2023 08:10:21,24.41,,,
1633,06/07/2023 08:15:21,23.03,,,
1634,06/07/2023 08:20:21,26.12,,,
1635,06/07/2023 08:25:21,26.90,,,
1636,06/07/2023 08:30:21,27.15,,,
1637,06/07/2023 08:35:21,28.27,,,
1638,06/07/2023 08:40:21,28.83,,,
1639,06/07/2023 08:45:21,29.00,,,
1640,06/07/2023 08:50:21,29.00,,,
1641,06/07/2023 08:55:21,29.26,,,
1642,06/07/2023 09:00:21,29.17,,,
1643,06/07/2023 09:05:21,29.08,,,
1644,06/07/2023 09:10:21,29.30,,,
1645,06/07/2023 09:15:21,29.08,,,
1646,06/07/2023 09:20:21,28.78,,,
1647,06/07/2023 09:25:21,28.83,,,
1648,06/07/2023 09:30:21,28.05,,,
1649,06/07/2023 09:35:21,27.93,,,
1650,06/07/2023 09:40:21,27.75,,,
1651,06/07/2023 09:45:21,27.58,,,
1652,06/07/2023 09:50:21,27.45,,,
1653,06/07/2023 09:55:21,27.32,,,
1654,06/07/2023 10:00:21,27.45,,,
1655,06/07/2023 10:05:21,27.80,,,
1656,06/07/2023 10:10:21,27.75,,,
1657,06/07/2023 10:15:21,27.97,,,
1658,06/07/2023 10:20:21,28.01,,,
1659,06/07/2023 10:25:21,27.88,,,
1660,06/07/2023 10:30:21,28.01,,,
1661,06/07/2023 10:35:21,28.05,,,
1662,06/07/2023 10:40:21,28.23,,,
1663,06/07/2023 10:45:21,28.53,,,
1664,06/07/2023 10:50:21,28.87,,,
1665,06/07/2023 10:55:21,29.34,,,
1666,06/07/2023 11:00:21,29.56,,,
1667,06/07/2023 11:05:21,29.26,,,
1668,06/07/2023 11:10:21,29.00,,,
1669,06/07/2023 11:15:21,29.60,,,
1670,06/07/2023 11:20:21,28.91,,,
1671,06/07/2023 11:25:21,29.43,,,
1672,06/07/2023 11:30:21,29.21,,,
1673,06/07/2023 11:35:21,29.47,,,
1674,06/07/2023 11:40:21,29.68,,,
1675,06/07/2023 11:45:21,29.51,,,
1676,06/07/2023 11:50:21,29.51,,,
1677,06/07/2023 11:55:21,29.43,,,
1678,06/07/2023 12:00:21,29.56,,,
1679,06/07/2023 12:05:21,30.16,,,
1680,06/07/2023 12:10:21,29.68,,,
1681,06/07/2023 12:15:21,30.93,,,
1682,06/07/2023 12:20:21,30.11,,,
1683,06/07/2023 12:25:21,29.04,,,
1684,06/07/2023 12:30:21,29.21,,,
1685,06/07/2023 12:35:21,29.21,,,
1686,06/07/2023 12:40:21,29.30,,,
1687,06/07/2023 12:45:21,28.83,,,
1688,06/07/2023 12:50:21,28.70,,,
1689,06/07/2023 12:55:21,28.44,,,
1690,06/07/2023 13:00:21,28.40,,,
1691,06/07/2023 13:05:21,28.23,,,
1692,06/07/2023 13:10:21,28.95,,,
1693,06/07/2023 13:15:21,28.35,,,
1694,06/07/2023 13:20:21,28.10,,,
1695,06/07/2023 13:25:21,27.80,,,
1696,06/07/2023 13:30:21,27.54,,,
1697,06/07/2023 13:35:21,28.31,,,
1698,06/07/2023 13:40:21,28.61,,,
1699,06/07/2023 13:45:21,29.08,,,
1700,06/07/2023 13:50:21,29.47,,,
1701,06/07/2023 13:55:21,29.94,,,
1702,06/07/2023 14:00:21,29.68,,,
1703,06/07/2023 14:05:21,29.73,,,
1704,06/07/2023 14:10:21,29.47,,,
1705,06/07/2023 14:15:21,29.51,,,
1706,06/07/2023 14:20:21,29.43,,,
1707,06/07/2023 14:25:21,28.61,,,
1708,06/07/2023 14:30:21,28.91,,,
1709,06/07/2023 14:35:21,28.74,,,
1710,06/07/2023 14:40:21,29.51,,,
1711,06/07/2023 14:45:21,28.78,,,
1712,06/07/2023 14:50:21,29.08,,,
1713,06/07/2023 14:55:21,28.53,,,
1714,06/07/2023 15:00:21,28.91,,,
1715,06/07/2023 15:05:21,28.35,,,
1716,06/07/2023 15:10:21,28.57,,,
1717,06/07/2023 15:15:21,30.37,,,
1718,06/07/2023 15:20:21,29.13,,,
1719,06/07/2023 15:25:21,29.26,,,
1720,06/07/2023 15:30:21,28.27,,,
1721,06/07/2023 15:35:21,26.81,,,
1722,06/07/2023 15:40:21,27.67,,,
1723,06/07/2023 15:45:21,26.81,,,
1724,06/07/2023 15:50:21,28.14,,,
1725,06/07/2023 15:55:21,27.75,,,
1726,06/07/2023 16:00:21,27.97,,,
1727,06/07/2023 16:05:21,28.10,,,
1728,06/07/2023 16:10:21,28.44,,,
1729,06/07/2023 16:15:21,27.32,,,
1730,06/07/2023 16:20:21,27.88,,,
1731,06/07/2023 16:25:21,27.97,,,
1732,06/07/2023 16:30:21,26.94,,,
1733,06/07/2023 16:35:21,27.32,,,
1734,06/07/2023 16:40:21,26.17,,,
1735,06/07/2023 16:45:21,25.69,,,
1736,06/07/2023 16:50:21,25.61,,,
1737,06/07/2023 16:55:21,25.78,,,
1738,06/07/2023 17:00:21,25.44,,,
1739,06/07/2023 17:05:21,26.47,,,
1740,06/07/2023 17:10:21,26.94,,,
1741,06/07/2023 17:15:21,27.54,,,
1742,06/07/2023 17:20:21,27.37,,,
1743,06/07/2023 17:25:21,27.41,,,
1744,06/07/2023 17:30:21,27.24,,,
1745,06/07/2023 17:35:21,26.94,,,
1746,06/07/2023 17:40:21,27.15,,,
1747,06/07/2023 17:45:21,27.07,,,
1748,06/07/2023 17:50:21,27.15,,,
1749,06/07/2023 17:55:21,27.07,,,
1750,06/07/2023 18:00:21,26.64,,,
1751,06/07/2023 18:05:21,25.78,,,
1752,06/07/2023 18:10:21,25.18,,,
1753,06/07/2023 18:15:21,24.92,,,
1754,06/07/2023 18:20:21,25.09,,,
1755,06/07/2023 18:25:21,24.75,,,
1756,06/07/2023 18:30:21,24.45,,,
1757,06/07/2023 18:35:21,24.11,,,
1758,06/07/2023 18:40:21,23.89,,,
1759,06/07/2023 18:45:21,23.59,,,
1760,06/07/2023 18:50:21,22.86,,,
1761,06/07/2023 18:55:21,22.18,,,
1762,06/07/2023 19:00:21,21.66,,,
1763,06/07/2023 19:05:21,21.28,,,
1764,06/07/2023 19:10:21,20.76,,,
1765,06/07/2023 19:15:21,20.37,,,
1766,06/07/2023 19:20:21,19.95,,,
1767,06/07/2023 19:25:21,19.69,,,
1768,06/07/2023 19:30:21,19.39,,,
1769,06/07/2023 19:35:21,19.22,,,
1770,06/07/2023 19:40:21,19.05,,,
1771,06/07/2023 19:45:21,18.92,,,
1772,06/07/2023 19:50:21,18.79,,,
1773,06/07/2023 19:55:21,18.79,,,
1774,06/07/2023 20:00:21,18.79,,,
1775,06/07/2023 20:05:21,18.87,,,
1776,06/07/2023 20:10:21,18.70,,,
1777,06/07/2023 20:15:21,18.62,,,
1778,06/07/2023 20:20:21,18.57,,,
1779,06/07/2023 20:25:21,18.49,,,
1780,06/07/2023 20:30:21,18.32,,,
1781,06/07/2023 20:35:21,18.14,,,
1782,06/07/2023 20:40:21,17.97,,,
1783,06/07/2023 20:45:21,17.76,,,
1784,06/07/2023 20:50:21,17.59,,,
1785,06/07/2023 20:55:21,17.41,,,
1786,06/07/2023 21:00:21,17.29,,,
1787,06/07/2023 21:05:21,17.24,,,
1788,06/07/2023 21:10:21,17.16,,,
1789,06/07/2023 21:15:21,17.11,,,
1790,06/07/2023 21:20:21,17.11,,,
1791,06/07/2023 21:25:21,16.94,,,
1792,06/07/2023 21:30:21,16.81,,,
1793,06/07/2023 21:35:21,16.69,,,
1794,06/07/2023 21:40:21,16.77,,,
1795,06/07/2023 21:45:21,16.69,,,
1796,06/07/2023 21:50:21,16.69,,,
1797,06/07/2023 21:55:21,16.56,,,
1798,06/07/2023 22:00:21,16.51,,,
1799,06/07/2023 22:05:21,16.47,,,
1800,06/07/2023 22:10:21,16.39,,,
1801,06/07/2023 22:15:21,16.39,,,
1802,06/07/2023 22:20:21,16.34,,,
1803,06/07/2023 22:25:21,16.34,,,
1804,06/07/2023 22:30:21,16.26,,,
1805,06/07/2023 22:35:21,16.26,,,
1806,06/07/2023 22:40:21,16.21,,,
1807,06/07/2023 22:45:21,16.17,,,
1808,06/07/2023 22:50:21,16.13,,,
1809,06/07/2023 22:55:21,16.13,,,
1810,06/07/2023 23:00:21,16.13,,,
1811,06/07/2023 23:05:21,16.17,,,
1812,06/07/2023 23:10:21,16.13,,,
1813,06/07/2023 23:15:21,16.17,,,
1814,06/07/2023 23:20:21,16.17,,,
1815,06/07/2023 23:25:21,16.17,,,
1816,06/07/2023 23:30:21,16.13,,,
1817,06/07/2023 23:35:21,16.00,,,
1818,06/07/2023 23:40:21,16.04,,,
1819,06/07/2023 23:45:21,15.96,,,
1820,06/07/2023 23:50:21,15.91,,,
1821,06/07/2023 23:55:21,15.83,,,
1822,06/08/2023 00:00:21,15.66,,,
1823,06/08/2023 00:05:21,15.48,,,
1824,06/08/2023 00:10:21,15.31,,,
1825,06/08/2023 00:15:21,15.18,,,
1826,06/08/2023 00:20:21,14.97,,,
1827,06/08/2023 00:25:21,14.84,,,
1828,06/08/2023 00:30:21,14.75,,,
1829,06/08/2023 00:35:21,14.67,,,
1830,06/08/2023 00:40:21,14.54,,,
1831,06/08/2023 00:45:21,14.58,,,
1832,06/08/2023 00:50:21,14.54,,,
1833,06/08/2023 00:55:21,14.41,,,
1834,06/08/2023 01:00:21,14.41,,,
1835,06/08/2023 01:05:21,14.28,,,
1836,06/08/2023 01:10:21,14.28,,,
1837,06/08/2023 01:15:21,14.11,,,
1838,06/08/2023 01:20:21,14.11,,,
1839,06/08/2023 01:25:21,14.07,,,
1840,06/08/2023 01:30:21,13.98,,,
1841,06/08/2023 01:35:21,13.85,,,
1842,06/08/2023 01:40:21,13.81,,,
1843,06/08/2023 01:45:21,13.85,,,
1844,06/08/2023 01:50:21,13.81,,,
1845,06/08/2023 01:55:21,13.68,,,
1846,06/08/2023 02:00:21,13.51,,,
1847,06/08/2023 02:05:21,13.51,,,
1848,06/08/2023 02:10:21,13.30,,,
1849,06/08/2023 02:15:21,13.12,,,
1850,06/08/2023 02:20:21,12.95,,,
1851,06/08/2023 02:25:21,12.78,,,
1852,06/08/2023 02:30:21,12.70,,,
1853,06/08/2023 02:35:21,12.65,,,
1854,06/08/2023 02:40:21,12.52,,,
1855,06/08/2023 02:45:21,12.52,,,
1856,06/08/2023 02:50:21,12.52,,,
1857,06/08/2023 02:55:21,12.35,,,
1858,06/08/2023 03:00:21,12.27,,,
1859,06/08/2023 03:05:21,12.05,,,
1860,06/08/2023 03:10:21,12.01,,,
