#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - RH   (%),Dew Point   (°C),Host Connected,End of File
13352,05/14/2022 16:56:58,34.40,21.75,9.46,,
13353,05/14/2022 17:01:58,34.49,22.13,9.78,,
13354,05/14/2022 17:06:58,34.33,21.07,8.92,,
13355,05/14/2022 17:11:58,34.20,21.95,9.42,,
13356,05/14/2022 17:16:58,34.23,21.08,8.85,,
13357,05/14/2022 17:21:58,34.27,21.03,8.85,,
13358,05/14/2022 17:26:58,34.14,21.60,9.13,,
13359,05/14/2022 17:31:58,34.15,22.58,9.80,,
13360,05/14/2022 17:36:58,34.36,19.71,7.96,,
13361,05/14/2022 17:41:58,34.10,20.93,8.64,,
13362,05/14/2022 17:46:58,34.17,20.73,8.55,,
13363,05/14/2022 17:51:58,33.82,19.88,7.65,,
13364,05/14/2022 17:56:58,33.86,20.80,8.34,,
13365,05/14/2022 18:01:58,34.05,20.73,8.45,,
13366,05/14/2022 18:06:58,33.92,21.06,8.58,,
13367,05/14/2022 18:11:58,33.78,21.30,8.63,,
13368,05/14/2022 18:16:58,33.72,20.81,8.23,,
13369,05/14/2022 18:21:58,33.56,22.24,9.08,,
13370,05/14/2022 18:26:58,33.49,21.54,8.56,,
13371,05/14/2022 18:31:58,33.46,23.03,9.52,,
13372,05/14/2022 18:36:58,33.37,22.28,8.96,,
13373,05/14/2022 18:41:58,33.28,22.61,9.10,,
13374,05/14/2022 18:46:58,33.16,21.58,8.31,,
13375,05/14/2022 18:51:58,33.02,22.48,8.80,,
13376,05/14/2022 18:56:58,32.93,21.78,8.27,,
13377,05/14/2022 19:01:58,32.83,21.39,7.91,,
13378,05/14/2022 19:06:58,32.72,22.01,8.24,,
13379,05/14/2022 19:11:58,32.69,21.83,8.09,,
13380,05/14/2022 19:16:58,32.58,21.62,7.86,,
13381,05/14/2022 19:21:58,32.42,22.25,8.15,,
13382,05/14/2022 19:26:58,32.24,22.71,8.30,,
13383,05/14/2022 19:31:58,32.01,23.27,8.47,,
13384,05/14/2022 19:36:58,31.81,23.88,8.68,,
13385,05/14/2022 19:41:58,31.49,24.49,8.79,,
13386,05/14/2022 19:46:58,30.82,26.29,9.28,,
13387,05/14/2022 19:51:58,30.08,28.85,10.04,,
13388,05/14/2022 19:56:58,29.33,30.28,10.11,,
13389,05/14/2022 20:01:58,28.76,32.15,10.52,,
13390,05/14/2022 20:06:58,28.16,33.06,10.41,,
13391,05/14/2022 20:11:58,27.58,33.24,9.99,,
13392,05/14/2022 20:16:58,26.95,33.66,9.62,,
13393,05/14/2022 20:21:58,26.53,35.19,9.92,,
13394,05/14/2022 20:26:58,26.01,35.46,9.57,,
13395,05/14/2022 20:31:58,25.47,37.66,10.00,,
13396,05/14/2022 20:36:58,25.00,37.31,9.44,,
13397,05/14/2022 20:41:58,24.71,37.68,9.33,,
13398,05/14/2022 20:46:58,24.43,39.98,9.96,,
13399,05/14/2022 20:51:58,24.18,37.61,8.83,,
13400,05/14/2022 20:56:58,23.95,39.27,9.26,,
13401,05/14/2022 21:01:58,23.85,38.19,8.76,,
13402,05/14/2022 21:06:58,23.71,37.64,8.43,,
13403,05/14/2022 21:11:58,23.36,39.78,8.93,,
13404,05/14/2022 21:16:58,22.81,41.44,9.04,,
13405,05/14/2022 21:21:58,22.46,40.52,8.39,,
13406,05/14/2022 21:26:58,22.10,43.29,9.06,,
13407,05/14/2022 21:31:58,21.83,43.61,8.92,,
13408,05/14/2022 21:36:58,21.54,46.13,9.49,,
13409,05/14/2022 21:41:58,21.32,47.34,9.68,,
13410,05/14/2022 21:46:58,21.03,47.52,9.47,,
13411,05/14/2022 21:51:58,20.98,47.69,9.47,,
13412,05/14/2022 21:56:58,20.74,49.44,9.79,,
13413,05/14/2022 22:01:58,20.47,50.96,10.00,,
13414,05/14/2022 22:06:58,20.32,51.27,9.95,,
13415,05/14/2022 22:11:58,20.18,50.42,9.57,,
13416,05/14/2022 22:16:58,20.01,52.08,9.90,,
13417,05/14/2022 22:21:58,19.71,53.23,9.94,,
13418,05/14/2022 22:26:58,19.42,55.49,10.30,,
13419,05/14/2022 22:31:58,19.21,55.61,10.13,,
13420,05/14/2022 22:36:58,19.05,55.86,10.05,,
13421,05/14/2022 22:41:58,18.96,56.04,10.01,,
13422,05/14/2022 22:46:58,18.77,57.26,10.16,,
13423,05/14/2022 22:51:58,18.53,57.21,9.92,,
13424,05/14/2022 22:56:58,18.38,58.07,10.00,,
13425,05/14/2022 23:01:58,18.27,58.03,9.89,,
13426,05/14/2022 23:06:58,18.11,58.55,9.88,,
13427,05/14/2022 23:11:58,18.04,57.44,9.52,,
13428,05/14/2022 23:16:58,17.97,57.92,9.58,,
13429,05/14/2022 23:21:58,17.93,56.83,9.26,,
13430,05/14/2022 23:26:58,17.94,55.37,8.89,,
13431,05/14/2022 23:31:58,17.81,56.82,9.15,,
13432,05/14/2022 23:36:58,17.72,57.78,9.31,,
13433,05/14/2022 23:41:58,17.51,56.29,8.73,,
13434,05/14/2022 23:46:58,17.43,58.81,9.30,,
13435,05/14/2022 23:51:58,17.44,59.86,9.57,,
13436,05/14/2022 23:56:58,17.25,59.75,9.37,,
13437,05/15/2022 00:01:58,17.08,60.52,9.40,,
13438,05/15/2022 00:06:58,17.01,60.72,9.38,,
13439,05/15/2022 00:11:58,16.87,56.92,8.29,,
13440,05/15/2022 00:16:58,16.75,61.33,9.29,,
13441,05/15/2022 00:21:58,16.64,61.26,9.17,,
13442,05/15/2022 00:26:58,16.55,64.85,9.92,,
13443,05/15/2022 00:31:58,16.39,61.03,8.87,,
13444,05/15/2022 00:36:58,16.25,63.98,9.44,,
13445,05/15/2022 00:41:58,16.10,66.55,9.88,,
13446,05/15/2022 00:46:58,16.08,65.90,9.73,,
13447,05/15/2022 00:51:58,16.11,65.19,9.59,,
13448,05/15/2022 00:56:58,15.95,66.03,9.62,,
13449,05/15/2022 01:01:58,15.95,66.06,9.63,,
13450,05/15/2022 01:06:58,15.90,66.77,9.75,,
13451,05/15/2022 01:11:58,15.90,67.11,9.82,,
13452,05/15/2022 01:16:58,15.92,67.70,9.98,,
13453,05/15/2022 01:21:58,15.87,67.58,9.90,,
13454,05/15/2022 01:26:58,15.78,67.95,9.90,,
13455,05/15/2022 01:31:58,15.80,69.00,10.14,,
13456,05/15/2022 01:36:58,15.67,66.45,9.45,,
13457,05/15/2022 01:41:58,15.45,68.75,9.75,,
13458,05/15/2022 01:46:58,15.43,69.17,9.82,,
13459,05/15/2022 01:51:58,15.44,69.15,9.83,,
13460,05/15/2022 01:56:58,15.34,70.03,9.93,,
13461,05/15/2022 02:01:58,15.41,70.03,9.99,,
13462,05/15/2022 02:06:58,15.51,69.99,10.07,,
13463,05/15/2022 02:11:58,15.47,70.19,10.08,,
13464,05/15/2022 02:16:58,15.46,69.97,10.03,,
13465,05/15/2022 02:21:58,15.37,70.25,9.99,,
13466,05/15/2022 02:26:58,15.32,70.32,9.97,,
13467,05/15/2022 02:31:58,15.24,70.63,9.95,,
13468,05/15/2022 02:36:58,15.17,71.13,10.00,,
13469,05/15/2022 02:41:58,15.12,71.42,10.00,,
13470,05/15/2022 02:46:58,15.10,71.34,9.97,,
13471,05/15/2022 02:51:58,15.03,71.54,9.95,,
13472,05/15/2022 02:56:58,14.98,71.89,9.97,,
13473,05/15/2022 03:01:58,14.99,71.77,9.95,,
13474,05/15/2022 03:06:58,14.88,71.24,9.74,,
13475,05/15/2022 03:11:58,14.74,71.89,9.74,,
13476,05/15/2022 03:16:58,14.60,71.88,9.60,,
13477,05/15/2022 03:21:58,14.42,72.88,9.63,,
13478,05/15/2022 03:26:58,14.34,73.20,9.62,,
13479,05/15/2022 03:31:58,14.21,73.22,9.50,,
13480,05/15/2022 03:36:58,14.24,73.66,9.62,,
13481,05/15/2022 03:41:58,14.33,74.32,9.83,,
13482,05/15/2022 03:46:58,14.29,74.44,9.83,,
13483,05/15/2022 03:51:58,14.22,75.04,9.87,,
13484,05/15/2022 03:56:58,14.34,75.13,10.01,,
13485,05/15/2022 04:01:58,14.38,75.57,10.13,,
13486,05/15/2022 04:06:58,14.39,74.94,10.02,,
13487,05/15/2022 04:11:58,14.38,73.86,9.79,,
13488,05/15/2022 04:16:58,14.21,74.09,9.67,,
13489,05/15/2022 04:21:58,14.07,74.64,9.65,,
13490,05/15/2022 04:26:58,13.92,74.60,9.49,,
13491,05/15/2022 04:31:58,13.80,74.26,9.31,,
13492,05/15/2022 04:36:58,13.65,74.24,9.16,,
13493,05/15/2022 04:41:58,13.50,75.15,9.20,,
13494,05/15/2022 04:46:58,13.38,75.64,9.18,,
13495,05/15/2022 04:51:58,13.25,76.30,9.19,,
13496,05/15/2022 04:56:58,13.31,76.46,9.27,,
13497,05/15/2022 05:01:58,13.27,77.63,9.46,,
13498,05/15/2022 05:06:58,13.20,77.52,9.37,,
13499,05/15/2022 05:11:58,13.04,74.77,8.68,,
13500,05/15/2022 05:16:58,12.90,77.26,9.03,,
13501,05/15/2022 05:21:58,12.77,75.57,8.58,,
13502,05/15/2022 05:26:58,12.67,79.26,9.19,,
13503,05/15/2022 05:31:58,12.66,79.80,9.28,,
13504,05/15/2022 05:36:58,12.52,79.08,9.01,,
13505,05/15/2022 05:41:58,12.41,75.76,8.26,,
13506,05/15/2022 05:46:58,12.35,76.87,8.42,,
13507,05/15/2022 05:51:58,12.49,80.45,9.23,,
13508,05/15/2022 05:56:58,12.61,81.49,9.54,,
13509,05/15/2022 06:01:58,12.50,81.36,9.41,,
13510,05/15/2022 06:06:58,12.51,81.20,9.39,,
13511,05/15/2022 06:11:58,12.59,81.17,9.46,,
13512,05/15/2022 06:16:58,12.80,80.62,9.57,,
13513,05/15/2022 06:21:58,13.00,77.98,9.26,,
13514,05/15/2022 06:26:58,13.25,74.43,8.82,,
13515,05/15/2022 06:31:58,13.41,77.70,9.61,,
13516,05/15/2022 06:36:58,13.88,75.38,9.61,,
13517,05/15/2022 06:41:58,14.14,77.09,10.20,,
13518,05/15/2022 06:46:58,14.44,76.16,10.31,,
13519,05/15/2022 06:51:58,14.79,75.74,10.56,,
13520,05/15/2022 06:56:58,15.08,75.34,10.76,,
13521,05/15/2022 07:01:58,15.42,74.70,10.97,,
13522,05/15/2022 07:06:58,15.83,73.83,11.18,,
13523,05/15/2022 07:11:58,16.18,73.13,11.38,,
13524,05/15/2022 07:16:58,16.46,72.89,11.60,,
13525,05/15/2022 07:21:58,16.86,71.88,11.77,,
13526,05/15/2022 07:26:58,17.31,70.73,11.96,,
13527,05/15/2022 07:31:58,17.79,69.06,12.06,,
13528,05/15/2022 07:36:58,18.27,67.68,12.21,,
13529,05/15/2022 07:41:58,18.78,66.38,12.40,,
13530,05/15/2022 07:46:58,19.27,65.12,12.58,,
13531,05/15/2022 07:51:58,19.68,64.20,12.74,,
13532,05/15/2022 07:56:58,20.24,63.20,13.03,,
13533,05/15/2022 08:01:58,20.70,61.78,13.12,,
13534,05/15/2022 08:06:58,21.17,60.83,13.33,,
13535,05/15/2022 08:11:58,21.57,60.25,13.55,,
13536,05/15/2022 08:16:58,21.96,58.96,13.59,,
13537,05/15/2022 08:21:58,22.34,57.59,13.58,,
13538,05/15/2022 08:26:58,22.83,56.41,13.73,,
13539,05/15/2022 08:31:58,23.23,55.20,13.76,,
13540,05/15/2022 08:36:58,23.61,54.03,13.79,,
13541,05/15/2022 08:41:58,24.23,53.06,14.08,,
13542,05/15/2022 08:46:58,24.92,49.82,13.75,,
13543,05/15/2022 08:51:58,25.34,47.78,13.49,,
13544,05/15/2022 08:56:58,25.86,45.80,13.30,,
13545,05/15/2022 09:01:58,26.15,44.08,12.98,,
13546,05/15/2022 09:06:58,26.62,42.94,13.00,,
13547,05/15/2022 09:11:58,26.82,44.77,13.83,,
13548,05/15/2022 09:16:58,26.55,46.34,14.12,,
13549,05/15/2022 09:21:58,26.51,46.17,14.02,,
13550,05/15/2022 09:26:58,26.80,45.22,13.96,,
13551,05/15/2022 09:31:58,27.21,44.12,13.95,,
13552,05/15/2022 09:36:58,27.26,43.85,13.91,,
13553,05/15/2022 09:41:58,27.01,45.34,14.20,,
13554,05/15/2022 09:46:58,27.22,45.34,14.38,,
13555,05/15/2022 09:51:58,27.50,43.04,13.83,,
13556,05/15/2022 09:56:58,28.14,38.22,12.59,,
13557,05/15/2022 10:01:58,28.37,37.34,12.43,,
13558,05/15/2022 10:06:58,29.11,38.84,13.69,,
13559,05/15/2022 10:11:58,29.20,38.39,13.60,,
13560,05/15/2022 10:16:58,29.51,37.92,13.68,,
13561,05/15/2022 10:21:58,29.83,37.79,13.92,,
13562,05/15/2022 10:26:58,30.08,36.65,13.66,,
13563,05/15/2022 10:31:58,30.15,35.38,13.18,,
13564,05/15/2022 10:36:58,30.42,35.67,13.55,,
13565,05/15/2022 10:41:58,30.52,35.95,13.75,,
13566,05/15/2022 10:46:58,30.66,37.85,14.67,,
13567,05/15/2022 10:51:58,30.92,36.71,14.43,,
13568,05/15/2022 10:56:58,31.41,37.01,14.99,,
13569,05/15/2022 11:01:58,31.45,34.93,14.13,,
13570,05/15/2022 11:06:58,31.83,36.09,14.97,,
13571,05/15/2022 11:11:58,31.98,36.47,15.26,,
13572,05/15/2022 11:16:58,31.78,37.50,15.51,,
13573,05/15/2022 11:21:58,31.83,38.05,15.79,,
13574,05/15/2022 11:26:58,32.00,37.74,15.81,,
13575,05/15/2022 11:31:58,32.13,35.99,15.18,,
13576,05/15/2022 11:36:58,31.90,37.68,15.70,,
13577,05/15/2022 11:41:58,31.92,34.52,14.35,,
13578,05/15/2022 11:46:58,32.02,34.91,14.62,,
13579,05/15/2022 11:51:58,32.41,32.95,14.06,,
13580,05/15/2022 11:56:58,32.22,35.38,15.00,,
13581,05/15/2022 12:01:58,32.38,34.60,14.79,,
13582,05/15/2022 12:06:58,32.35,35.32,15.09,,
13583,05/15/2022 12:11:58,32.43,34.39,14.74,,
13584,05/15/2022 12:16:58,32.47,34.10,14.65,,
13585,05/15/2022 12:21:58,32.56,33.90,14.63,,
13586,05/15/2022 12:26:58,33.05,33.79,15.01,,
13587,05/15/2022 12:31:58,33.06,33.35,14.82,,
13588,05/15/2022 12:36:58,33.89,32.67,15.21,,
13589,05/15/2022 12:41:58,33.58,32.80,15.01,,
13590,05/15/2022 12:46:58,33.61,32.20,14.75,,
13591,05/15/2022 12:51:58,33.97,32.77,15.34,,
13592,05/15/2022 12:56:58,33.92,33.23,15.51,,
13593,05/15/2022 13:01:58,33.71,32.84,15.14,,
13594,05/15/2022 13:06:58,33.71,33.09,15.26,,
13595,05/15/2022 13:11:58,34.09,33.17,15.63,,
13596,05/15/2022 13:16:58,33.99,32.04,15.00,,
13597,05/15/2022 13:21:58,33.79,33.09,15.33,,
13598,05/15/2022 13:26:58,33.50,34.07,15.54,,
13599,05/15/2022 13:31:58,33.66,33.20,15.27,,
13600,05/15/2022 13:36:58,33.65,31.98,14.68,,
13601,05/15/2022 13:41:58,33.51,32.84,14.97,,
13602,05/15/2022 13:46:58,33.25,34.57,15.54,,
13603,05/15/2022 13:51:58,33.48,34.42,15.68,,
13604,05/15/2022 13:56:58,33.43,34.09,15.48,,
13605,05/15/2022 14:01:58,33.12,35.76,15.95,,
13606,05/15/2022 14:06:58,33.29,31.79,14.27,,
13607,05/15/2022 14:11:58,34.04,34.29,16.10,,
13608,05/15/2022 14:16:58,34.24,28.21,13.25,,
13609,05/15/2022 14:21:58,34.30,20.65,8.59,,
13610,05/15/2022 14:26:58,34.38,22.39,9.87,,
13611,05/15/2022 14:31:58,34.36,20.82,8.77,,
13612,05/15/2022 14:36:58,34.49,21.54,9.38,,
13613,05/15/2022 14:41:58,34.50,25.50,11.93,,
13614,05/15/2022 14:46:58,34.29,27.91,13.13,,
13615,05/15/2022 14:51:58,34.93,26.73,13.01,,
13616,05/15/2022 14:56:58,34.16,27.25,12.65,,
13617,05/15/2022 15:01:58,33.61,28.49,12.86,,
13618,05/15/2022 15:06:58,33.65,28.04,12.65,,
13619,05/15/2022 15:11:58,33.48,27.82,12.39,,
13620,05/15/2022 15:16:58,33.18,28.65,12.58,,
13621,05/15/2022 15:21:58,33.30,28.91,12.82,,
13622,05/15/2022 15:26:58,33.40,27.85,12.33,,
13623,05/15/2022 15:31:58,33.12,28.77,12.59,,
13624,05/15/2022 15:36:58,33.11,28.83,12.61,,
13625,05/15/2022 15:41:58,33.12,27.03,11.64,,
13626,05/15/2022 15:46:58,33.12,26.70,11.46,,
13627,05/15/2022 15:51:58,33.06,26.63,11.37,,
13628,05/15/2022 15:56:58,32.72,27.33,11.47,,
13629,05/15/2022 16:01:58,32.75,27.85,11.78,,
13630,05/15/2022 16:06:58,33.02,27.36,11.74,,
13631,05/15/2022 16:11:58,32.67,27.29,11.40,,
13632,05/15/2022 16:16:58,32.47,26.99,11.07,,
13633,05/15/2022 16:21:58,32.32,27.56,11.26,,
13634,05/15/2022 16:26:58,32.18,28.53,11.67,,
13635,05/15/2022 16:31:58,32.52,27.79,11.55,,
13636,05/15/2022 16:36:58,32.97,26.10,10.99,,
13637,05/15/2022 16:41:58,33.02,31.14,13.72,,
13638,05/15/2022 16:46:58,33.07,32.75,14.55,,
13639,05/15/2022 16:51:58,32.94,28.06,12.06,,
13640,05/15/2022 16:56:58,32.76,30.46,13.16,,
13641,05/15/2022 17:01:58,32.50,27.08,11.15,,
13642,05/15/2022 17:06:58,32.69,28.78,12.23,,
13643,05/15/2022 17:11:58,32.81,28.71,12.29,,
13644,05/15/2022 17:16:58,33.06,26.70,11.41,,
13645,05/15/2022 17:21:58,33.05,27.14,11.65,,
13646,05/15/2022 17:26:58,33.23,25.86,11.07,,
13647,05/15/2022 17:31:58,32.88,25.92,10.81,,
13648,05/15/2022 17:36:58,32.72,25.69,10.54,,
13649,05/15/2022 17:41:58,32.30,34.82,14.82,,
13650,05/15/2022 17:46:58,31.55,37.22,15.20,,
13651,05/15/2022 17:51:58,30.78,35.58,13.82,,
13652,05/15/2022 17:56:58,30.40,38.84,14.85,,
13653,05/15/2022 18:01:58,29.46,40.03,14.47,,
13654,05/15/2022 18:06:58,29.00,40.66,14.30,,
13655,05/15/2022 18:11:58,28.74,40.87,14.15,,
13656,05/15/2022 18:16:58,28.80,40.34,14.01,,
13657,05/15/2022 18:21:58,28.30,40.50,13.62,,
13658,05/15/2022 18:26:58,27.60,41.75,13.46,,
13659,05/15/2022 18:31:58,27.02,43.03,13.40,,
13660,05/15/2022 18:36:58,26.42,44.21,13.28,,
13661,05/15/2022 18:41:58,25.97,44.81,13.08,,
13662,05/15/2022 18:46:58,25.68,44.97,12.87,,
13663,05/15/2022 18:51:58,25.36,45.83,12.87,,
13664,05/15/2022 18:56:58,25.06,46.32,12.76,,
13665,05/15/2022 19:01:58,24.77,47.03,12.73,,
13666,05/15/2022 19:06:58,24.41,47.42,12.52,,
13667,05/15/2022 19:11:58,24.11,48.41,12.56,,
13668,05/15/2022 19:16:58,23.81,48.98,12.46,,
13669,05/15/2022 19:21:58,23.45,49.21,12.21,,
13670,05/15/2022 19:26:58,23.27,49.15,12.02,,
13671,05/15/2022 19:31:58,22.99,49.31,11.82,,
13672,05/15/2022 19:36:58,22.75,49.51,11.65,,
13673,05/15/2022 19:41:58,22.43,49.70,11.43,,
13674,05/15/2022 19:46:58,22.20,49.86,11.26,,
13675,05/15/2022 19:51:58,21.90,49.67,10.92,,
13676,05/15/2022 19:56:58,21.63,49.73,10.70,,
13677,05/15/2022 20:01:58,21.34,50.05,10.53,,
13678,05/15/2022 20:06:58,21.07,50.97,10.55,,
13679,05/15/2022 20:11:58,20.80,51.95,10.59,,
13680,05/15/2022 20:16:58,20.56,52.91,10.64,,
13681,05/15/2022 20:21:58,20.32,53.71,10.65,,
13682,05/15/2022 20:26:58,20.07,54.42,10.61,,
13683,05/15/2022 20:31:58,19.91,55.42,10.74,,
13684,05/15/2022 20:36:58,19.79,55.99,10.77,,
13685,05/15/2022 20:41:58,19.67,56.34,10.75,,
13686,05/15/2022 20:46:58,19.56,56.69,10.75,,
13687,05/15/2022 20:51:58,19.51,57.01,10.78,,
13688,05/15/2022 20:56:58,19.44,57.00,10.72,,
13689,05/15/2022 21:01:58,19.38,57.08,10.68,,
13690,05/15/2022 21:06:58,19.26,57.14,10.59,,
13691,05/15/2022 21:11:58,19.13,57.66,10.60,,
13692,05/15/2022 21:16:58,18.96,57.95,10.52,,
13693,05/15/2022 21:21:58,18.80,57.91,10.36,,
13694,05/15/2022 21:26:58,18.62,58.67,10.38,,
13695,05/15/2022 21:31:58,18.40,58.76,10.20,,
13696,05/15/2022 21:36:58,18.22,58.92,10.07,,
13697,05/15/2022 21:41:58,18.04,58.91,9.90,,
13698,05/15/2022 21:46:58,17.87,59.33,9.84,,
13699,05/15/2022 21:51:58,17.63,59.81,9.74,,
13700,05/15/2022 21:56:58,17.46,60.21,9.68,,
13701,05/15/2022 22:01:58,17.25,60.73,9.62,,
13702,05/15/2022 22:06:58,17.09,61.18,9.57,,
13703,05/15/2022 22:11:58,17.01,61.59,9.59,,
13704,05/15/2022 22:16:58,16.78,61.98,9.47,,
13705,05/15/2022 22:21:58,16.65,62.25,9.42,,
13706,05/15/2022 22:26:58,16.48,62.66,9.35,,
13707,05/15/2022 22:31:58,16.36,63.51,9.44,,
13708,05/15/2022 22:36:58,16.24,63.78,9.38,,
13709,05/15/2022 22:41:58,16.08,64.02,9.29,,
13710,05/15/2022 22:46:58,15.91,64.49,9.24,,
13711,05/15/2022 22:51:58,15.78,65.21,9.28,,
13712,05/15/2022 22:56:58,15.65,65.27,9.16,,
13713,05/15/2022 23:01:58,15.52,65.67,9.13,,
13714,05/15/2022 23:06:58,15.40,66.02,9.10,,
13715,05/15/2022 23:11:58,15.30,66.47,9.11,,
13716,05/15/2022 23:16:58,15.22,66.69,9.08,,
13717,05/15/2022 23:21:58,15.12,66.66,8.98,,
13718,05/15/2022 23:26:58,15.03,67.07,8.99,,
13719,05/15/2022 23:31:58,14.99,67.00,8.93,,
13720,05/15/2022 23:36:58,14.94,67.11,8.90,,
13721,05/15/2022 23:41:58,14.87,67.61,8.95,,
13722,05/15/2022 23:46:58,14.81,67.75,8.92,,
13723,05/15/2022 23:51:58,14.74,67.82,8.88,,
13724,05/15/2022 23:56:58,14.67,68.04,8.85,,
13725,05/16/2022 00:01:58,14.58,67.87,8.73,,
13726,05/16/2022 00:06:58,14.55,68.50,8.84,,
13727,05/16/2022 00:11:58,14.48,68.49,8.76,,
13728,05/16/2022 00:16:58,14.38,68.61,8.70,,
13729,05/16/2022 00:21:58,14.37,68.41,8.64,,
13730,05/16/2022 00:26:58,14.29,68.65,8.62,,
13731,05/16/2022 00:31:58,14.25,68.57,8.57,,
13732,05/16/2022 00:36:58,14.20,68.78,8.56,,
13733,05/16/2022 00:41:58,14.18,69.14,8.62,,
13734,05/16/2022 00:46:58,14.13,68.97,8.54,,
13735,05/16/2022 00:51:58,14.12,69.12,8.56,,
13736,05/16/2022 00:56:58,14.06,69.29,8.53,,
13737,05/16/2022 01:01:58,13.97,69.54,8.51,,
13738,05/16/2022 01:06:58,13.97,69.19,8.43,,
13739,05/16/2022 01:11:58,13.95,68.86,8.34,,
13740,05/16/2022 01:16:58,13.96,68.39,8.25,,
13741,05/16/2022 01:21:58,13.91,68.02,8.12,,
13742,05/16/2022 01:26:58,13.92,67.92,8.11,,
13743,05/16/2022 01:31:58,13.88,67.69,8.02,,
13744,05/16/2022 01:36:58,13.73,67.14,7.75,,
13745,05/16/2022 01:41:58,13.59,68.76,7.97,,
13746,05/16/2022 01:46:58,13.71,68.39,8.01,,
13747,05/16/2022 01:51:58,13.74,67.94,7.94,,
13748,05/16/2022 01:56:58,13.71,68.07,7.95,,
13749,05/16/2022 02:01:58,13.66,67.95,7.87,,
13750,05/16/2022 02:06:58,13.55,67.90,7.75,,
13751,05/16/2022 02:11:58,13.54,68.08,7.78,,
13752,05/16/2022 02:16:58,13.41,68.28,7.70,,
13753,05/16/2022 02:21:58,13.15,69.34,7.67,,
13754,05/16/2022 02:26:58,13.16,69.54,7.73,,
13755,05/16/2022 02:31:58,13.05,69.11,7.53,,
13756,05/16/2022 02:36:58,12.84,70.30,7.58,,
13757,05/16/2022 02:41:58,12.88,70.47,7.65,,
13758,05/16/2022 02:46:58,12.73,70.78,7.57,,
13759,05/16/2022 02:51:58,12.44,71.55,7.45,,
13760,05/16/2022 02:56:58,12.37,72.27,7.54,,
13761,05/16/2022 03:01:58,12.34,72.21,7.49,,
13762,05/16/2022 03:06:58,12.25,72.48,7.46,,
13763,05/16/2022 03:11:58,12.47,72.32,7.64,,
13764,05/16/2022 03:16:58,12.57,71.87,7.64,,
13765,05/16/2022 03:21:58,12.66,70.53,7.46,,
13766,05/16/2022 03:26:58,12.70,69.76,7.33,,
13767,05/16/2022 03:31:58,12.80,68.80,7.23,,
13768,05/16/2022 03:36:58,12.88,68.05,7.14,,
13769,05/16/2022 03:41:58,12.91,67.25,7.00,,
13770,05/16/2022 03:46:58,12.90,66.91,6.91,,
13771,05/16/2022 03:51:58,12.90,66.99,6.93,,
13772,05/16/2022 03:56:58,12.81,66.96,6.84,,
13773,05/16/2022 04:01:58,12.70,66.78,6.69,,
13774,05/16/2022 04:06:58,12.52,66.90,6.55,,
13775,05/16/2022 04:11:58,12.45,67.20,6.55,,
13776,05/16/2022 04:16:58,12.45,68.08,6.74,,
13777,05/16/2022 04:21:58,12.43,68.96,6.90,,
13778,05/16/2022 04:26:58,12.42,69.15,6.93,,
13779,05/16/2022 04:31:58,12.38,69.00,6.87,,
13780,05/16/2022 04:36:58,12.38,69.54,6.98,,
13781,05/16/2022 04:41:58,12.28,69.16,6.80,,
13782,05/16/2022 04:46:58,12.13,69.88,6.81,,
13783,05/16/2022 04:51:58,11.93,70.50,6.75,,
13784,05/16/2022 04:56:58,11.74,71.16,6.70,,
13785,05/16/2022 05:01:58,11.76,72.31,6.96,,
13786,05/16/2022 05:06:58,11.73,73.29,7.12,,
13787,05/16/2022 05:11:58,11.66,73.72,7.13,,
13788,05/16/2022 05:16:58,11.61,73.35,7.02,,
13789,05/16/2022 05:21:58,11.55,73.45,6.98,,
13790,05/16/2022 05:26:58,11.46,73.64,6.93,,
13791,05/16/2022 05:31:58,11.30,74.06,6.86,,
13792,05/16/2022 05:36:58,11.17,75.55,7.03,,
13793,05/16/2022 05:41:58,11.16,75.43,6.99,,
13794,05/16/2022 05:46:58,11.09,75.97,7.02,,
13795,05/16/2022 05:51:58,11.04,76.30,7.04,,
13796,05/16/2022 05:56:58,10.96,76.08,6.92,,
13797,05/16/2022 06:01:58,10.84,75.78,6.75,,
13798,05/16/2022 06:06:58,10.83,76.50,6.87,,
13799,05/16/2022 06:11:58,10.99,76.33,7.00,,
13800,05/16/2022 06:16:58,11.17,76.25,7.16,,
13801,05/16/2022 06:21:58,11.34,76.02,7.28,,
13802,05/16/2022 06:26:58,11.46,75.80,7.36,,
13803,05/16/2022 06:31:58,11.69,75.09,7.43,,
13804,05/16/2022 06:36:58,11.86,74.94,7.57,,
13805,05/16/2022 06:41:58,12.13,74.57,7.76,,
13806,05/16/2022 06:46:58,12.35,73.92,7.85,,
13807,05/16/2022 06:51:58,12.49,73.80,7.96,,
13808,05/16/2022 06:56:58,12.77,72.70,8.01,,
13809,05/16/2022 07:01:58,13.06,71.44,8.03,,
13810,05/16/2022 07:06:58,13.38,70.46,8.13,,
13811,05/16/2022 07:11:58,13.74,69.47,8.27,,
13812,05/16/2022 07:16:58,14.10,68.70,8.45,,
13813,05/16/2022 07:21:58,14.41,67.13,8.41,,
13814,05/16/2022 07:26:58,14.77,65.77,8.44,,
13815,05/16/2022 07:31:58,15.14,65.63,8.77,,
